Status,Risk,BMI,Age,Race,Sex,N,Population,Percent
Healthy,Not at risk,Overwweight,45-49,NonHispanic Black,,14,316893,8.5145
Healthy,Not at risk,Overwweight,45-49,NonHispanic Asian,Male,10,188052,5.0527
Healthy,Not at risk,Overwweight,45-49,NonHispanic Asian,Female,12,277005,7.4427
Healthy,Not at risk,Overwweight,45-49,NonHispanic Asian,,22,465057,12.4955
Healthy,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,Male,3,130909,3.5173
Healthy,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,Female,2,186805,5.0192
Healthy,Not at risk,Overwweight,45-49,Other Race Including Multi Racial,,5,317713,8.5365
Healthy,Not at risk,Overwweight,45-49,,Male,30,1282052,34.447
Healthy,Not at risk,Overwweight,45-49,,Female,42,2439754,65.553
Healthy,Not at risk,Overwweight,45-49,,,72,3721806,100
Healthy,Not at risk,Overwweight,50-54,Mexican American,Male,2,39276,1.3077
Healthy,Not at risk,Overwweight,50-54,Mexican American,Female,0,,
Healthy,Not at risk,Overwweight,50-54,Mexican American,,2,39276,1.3077
Healthy,Not at risk,Overwweight,50-54,Other Hispanic,Male,3,75475,2.5128
Healthy,Not at risk,Overwweight,50-54,Other Hispanic,Female,6,126847,4.2232
Healthy,Not at risk,Overwweight,50-54,Other Hispanic,,9,202323,6.736
Healthy,Not at risk,Overwweight,50-54,NonHispanic White,Male,10,991763,33.0192
Healthy,Not at risk,Overwweight,50-54,NonHispanic White,Female,9,1176738,39.1777
Healthy,Not at risk,Overwweight,50-54,NonHispanic White,,19,2168501,72.197
Healthy,Not at risk,Overwweight,50-54,NonHispanic Black,Male,3,62402,2.0776
Healthy,Not at risk,Overwweight,50-54,NonHispanic Black,Female,3,72089,2.4001
Healthy,Not at risk,Overwweight,50-54,NonHispanic Black,,6,134491,4.4777
Healthy,Not at risk,Overwweight,50-54,NonHispanic Asian,Male,11,188662,6.2812
Healthy,Not at risk,Overwweight,50-54,NonHispanic Asian,Female,13,259735,8.6475
Healthy,Not at risk,Overwweight,50-54,NonHispanic Asian,,24,448397,14.9287
Healthy,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,Male,1,10603,0.353
Healthy,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Overwweight,50-54,Other Race Including Multi Racial,,1,10603,0.353
Healthy,Not at risk,Overwweight,50-54,,Male,30,1368180,45.5515
Healthy,Not at risk,Overwweight,50-54,,Female,31,1635410,54.4485
Healthy,Not at risk,Overwweight,50-54,,,61,3003590,100
Healthy,Not at risk,Overwweight,55-59,Mexican American,Male,0,,
Healthy,Not at risk,Overwweight,55-59,Mexican American,Female,2,45552,1.6239
Healthy,Not at risk,Overwweight,55-59,Mexican American,,2,45552,1.6239
Healthy,Not at risk,Overwweight,55-59,Other Hispanic,Male,2,42397,1.5114
Healthy,Not at risk,Overwweight,55-59,Other Hispanic,Female,2,30778,1.0972
Healthy,Not at risk,Overwweight,55-59,Other Hispanic,,4,73175,2.6087
Healthy,Not at risk,Overwweight,55-59,NonHispanic White,Male,10,1228598,43.799
Healthy,Not at risk,Overwweight,55-59,NonHispanic White,Female,9,913758,32.5751
Healthy,Not at risk,Overwweight,55-59,NonHispanic White,,19,2142356,76.3742
Healthy,Not at risk,Overwweight,55-59,NonHispanic Black,Male,3,79360,2.8292
Healthy,Not at risk,Overwweight,55-59,NonHispanic Black,Female,4,112409,4.0073
Healthy,Not at risk,Overwweight,55-59,NonHispanic Black,,7,191769,6.8365
Healthy,Not at risk,Overwweight,55-59,NonHispanic Asian,Male,7,115928,4.1328
Healthy,Not at risk,Overwweight,55-59,NonHispanic Asian,Female,2,42545,1.5167
Healthy,Not at risk,Overwweight,55-59,NonHispanic Asian,,9,158473,5.6495
Healthy,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,Male,2,36436,1.2989
Healthy,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,Female,2,157318,5.6083
Healthy,Not at risk,Overwweight,55-59,Other Race Including Multi Racial,,4,193754,6.9073
Healthy,Not at risk,Overwweight,55-59,,Male,24,1502719,53.5713
Healthy,Not at risk,Overwweight,55-59,,Female,21,1302360,46.4287
Healthy,Not at risk,Overwweight,55-59,,,45,2805079,100
Healthy,Not at risk,Overwweight,60-64,Mexican American,Male,5,42480,2.2439
Healthy,Not at risk,Overwweight,60-64,Mexican American,Female,1,8076,0.4266
Healthy,Not at risk,Overwweight,60-64,Mexican American,,6,50555,2.6705
Healthy,Not at risk,Overwweight,60-64,Other Hispanic,Male,2,16675,0.8808
Healthy,Not at risk,Overwweight,60-64,Other Hispanic,Female,4,33249,1.7563
Healthy,Not at risk,Overwweight,60-64,Other Hispanic,,6,49923,2.6371
Healthy,Not at risk,Overwweight,60-64,NonHispanic White,Male,8,592316,31.2883
Healthy,Not at risk,Overwweight,60-64,NonHispanic White,Female,8,926103,48.9202
Healthy,Not at risk,Overwweight,60-64,NonHispanic White,,16,1518419,80.2085
Healthy,Not at risk,Overwweight,60-64,NonHispanic Black,Male,7,87915,4.644
Healthy,Not at risk,Overwweight,60-64,NonHispanic Black,Female,4,89165,4.71
Healthy,Not at risk,Overwweight,60-64,NonHispanic Black,,11,177079,9.354
Healthy,Not at risk,Overwweight,60-64,NonHispanic Asian,Male,1,25411,1.3423
Healthy,Not at risk,Overwweight,60-64,NonHispanic Asian,Female,3,71703,3.7876
Healthy,Not at risk,Overwweight,60-64,NonHispanic Asian,,4,97113,5.1299
Healthy,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Overwweight,60-64,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Overwweight,60-64,,Male,23,764796,40.3994
Healthy,Not at risk,Overwweight,60-64,,Female,20,1128294,59.6006
Healthy,Not at risk,Overwweight,60-64,,,43,1893091,100
Healthy,Not at risk,Overwweight,65-70,Mexican American,Male,3,30344,1.6487
Healthy,Not at risk,Overwweight,65-70,Mexican American,Female,2,19953,1.0841
Healthy,Not at risk,Overwweight,65-70,Mexican American,,5,50297,2.7329
Healthy,Not at risk,Overwweight,65-70,Other Hispanic,Male,0,,
Healthy,Not at risk,Overwweight,65-70,Other Hispanic,Female,2,17998,0.9779
Healthy,Not at risk,Overwweight,65-70,Other Hispanic,,2,17998,0.9779
Healthy,Not at risk,Overwweight,65-70,NonHispanic White,Male,4,517373,28.1108
Healthy,Not at risk,Overwweight,65-70,NonHispanic White,Female,10,992436,53.9228
Healthy,Not at risk,Overwweight,65-70,NonHispanic White,,14,1509809,82.0336
Healthy,Not at risk,Overwweight,65-70,NonHispanic Black,Male,1,10620,0.577
Healthy,Not at risk,Overwweight,65-70,NonHispanic Black,Female,3,75011,4.0756
Healthy,Not at risk,Overwweight,65-70,NonHispanic Black,,4,85631,4.6526
Healthy,Not at risk,Overwweight,65-70,NonHispanic Asian,Male,3,53663,2.9157
Healthy,Not at risk,Overwweight,65-70,NonHispanic Asian,Female,2,43442,2.3604
Healthy,Not at risk,Overwweight,65-70,NonHispanic Asian,,5,97105,5.2761
Healthy,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,Male,2,79637,4.327
Healthy,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Overwweight,65-70,Other Race Including Multi Racial,,2,79637,4.327
Healthy,Not at risk,Overwweight,65-70,,Male,13,691637,37.5792
Healthy,Not at risk,Overwweight,65-70,,Female,19,1148840,62.4208
Healthy,Not at risk,Overwweight,65-70,,,32,1840477,100
Healthy,Not at risk,Overwweight,Over 70,Mexican American,Male,2,23356,0.9358
Healthy,Not at risk,Overwweight,Over 70,Mexican American,Female,0,,
Healthy,Not at risk,Overwweight,Over 70,Mexican American,,2,23356,0.9358
Healthy,Not at risk,Overwweight,Over 70,Other Hispanic,Male,2,17795,0.713
Healthy,Not at risk,Overwweight,Over 70,Other Hispanic,Female,4,52849,2.1175
Healthy,Not at risk,Overwweight,Over 70,Other Hispanic,,6,70644,2.8306
Healthy,Not at risk,Overwweight,Over 70,NonHispanic White,Male,16,479476,19.2116
Healthy,Not at risk,Overwweight,Over 70,NonHispanic White,Female,23,1604587,64.2924
Healthy,Not at risk,Overwweight,Over 70,NonHispanic White,,39,2084064,83.504
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Black,Male,5,78168,3.132
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Black,Female,1,20542,0.8231
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Black,,6,98710,3.9551
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Asian,Male,1,19360,0.7757
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Asian,Female,3,58219,2.3327
Healthy,Not at risk,Overwweight,Over 70,NonHispanic Asian,,4,77579,3.1084
Healthy,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,Male,4,141413,5.6661
Healthy,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Overwweight,Over 70,Other Race Including Multi Racial,,4,141413,5.6661
Healthy,Not at risk,Overwweight,Over 70,,Male,30,759568,30.4343
Healthy,Not at risk,Overwweight,Over 70,,Female,31,1736198,69.5657
Healthy,Not at risk,Overwweight,Over 70,,,61,2495766,100
Healthy,Not at risk,Healthy,Under 40,Mexican American,Male,265,3883949,6.2021
Healthy,Not at risk,Healthy,Under 40,Mexican American,Female,328,4231310,6.7568
Healthy,Not at risk,Healthy,Under 40,Mexican American,,593,8115259,12.9589
Healthy,Not at risk,Healthy,Under 40,Other Hispanic,Male,175,2567961,4.1007
Healthy,Not at risk,Healthy,Under 40,Other Hispanic,Female,189,2609672,4.1673
Healthy,Not at risk,Healthy,Under 40,Other Hispanic,,364,5177632,8.268
Healthy,Not at risk,Healthy,Under 40,NonHispanic White,Male,499,17231880,27.5169
Healthy,Not at risk,Healthy,Under 40,NonHispanic White,Female,435,16707941,26.6803
Healthy,Not at risk,Healthy,Under 40,NonHispanic White,,934,33939820,54.1972
Healthy,Not at risk,Healthy,Under 40,NonHispanic Black,Male,318,4155772,6.6362
Healthy,Not at risk,Healthy,Under 40,NonHispanic Black,Female,327,3818287,6.0973
Healthy,Not at risk,Healthy,Under 40,NonHispanic Black,,645,7974059,12.7335
Healthy,Not at risk,Healthy,Under 40,NonHispanic Asian,Male,155,1874108,2.9927
Healthy,Not at risk,Healthy,Under 40,NonHispanic Asian,Female,150,2268123,3.6219
Healthy,Not at risk,Healthy,Under 40,NonHispanic Asian,,305,4142231,6.6146
Healthy,Not at risk,Healthy,Under 40,Other Race Including Multi Racial,Male,103,1526339,2.4374
Healthy,Not at risk,Healthy,Under 40,Other Race Including Multi Racial,Female,112,1747488,2.7905
Healthy,Not at risk,Healthy,Under 40,Other Race Including Multi Racial,,215,3273827,5.2278
Healthy,Not at risk,Healthy,Under 40,,Male,1515,31240009,49.886
Healthy,Not at risk,Healthy,Under 40,,Female,1541,31382820,50.114
Healthy,Not at risk,Healthy,Under 40,,,3056,62622829,100
Healthy,Not at risk,Healthy,40-44,Mexican American,Male,1,38773,4.3343
Healthy,Not at risk,Healthy,40-44,Mexican American,Female,0,,
Healthy,Not at risk,Healthy,40-44,Mexican American,,1,38773,4.3343
Healthy,Not at risk,Healthy,40-44,Other Hispanic,Male,0,,
Healthy,Not at risk,Healthy,40-44,Other Hispanic,Female,2,35533,3.9721
Healthy,Not at risk,Healthy,40-44,Other Hispanic,,2,35533,3.9721
Healthy,Not at risk,Healthy,40-44,NonHispanic White,Male,1,151384,16.9226
Healthy,Not at risk,Healthy,40-44,NonHispanic White,Female,4,386678,43.2252
Healthy,Not at risk,Healthy,40-44,NonHispanic White,,5,538062,60.1478
Healthy,Not at risk,Healthy,40-44,NonHispanic Black,Male,0,,
Healthy,Not at risk,Healthy,40-44,NonHispanic Black,Female,2,34716,3.8807
Healthy,Not at risk,Healthy,40-44,NonHispanic Black,,2,34716,3.8807
Healthy,Not at risk,Healthy,40-44,NonHispanic Asian,Male,1,11003,1.23
Healthy,Not at risk,Healthy,40-44,NonHispanic Asian,Female,11,236480,26.4351
Healthy,Not at risk,Healthy,40-44,NonHispanic Asian,,12,247483,27.6651
Healthy,Not at risk,Healthy,40-44,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Healthy,40-44,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,40-44,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Healthy,40-44,,Male,3,201160,22.4869
Healthy,Not at risk,Healthy,40-44,,Female,19,693407,77.5131
Healthy,Not at risk,Healthy,40-44,,,22,894567,100
Healthy,Not at risk,Healthy,45-49,Mexican American,Male,1,24610,3.4791
Healthy,Not at risk,Healthy,45-49,Mexican American,Female,0,,
Healthy,Not at risk,Healthy,45-49,Mexican American,,1,24610,3.4791
Healthy,Not at risk,Healthy,45-49,Other Hispanic,Male,0,,
Healthy,Not at risk,Healthy,45-49,Other Hispanic,Female,0,,
Healthy,Not at risk,Healthy,45-49,Other Hispanic,,0,,
Healthy,Not at risk,Healthy,45-49,NonHispanic White,Male,2,298259,42.1655
Healthy,Not at risk,Healthy,45-49,NonHispanic White,Female,4,284036,40.1548
Healthy,Not at risk,Healthy,45-49,NonHispanic White,,6,582295,82.3202
Healthy,Not at risk,Healthy,45-49,NonHispanic Black,Male,0,,
Healthy,Not at risk,Healthy,45-49,NonHispanic Black,Female,2,37108,5.246
Healthy,Not at risk,Healthy,45-49,NonHispanic Black,,2,37108,5.246
Healthy,Not at risk,Healthy,45-49,NonHispanic Asian,Male,3,45563,6.4414
Healthy,Not at risk,Healthy,45-49,NonHispanic Asian,Female,1,17777,2.5132
Healthy,Not at risk,Healthy,45-49,NonHispanic Asian,,4,63341,8.9546
Healthy,Not at risk,Healthy,45-49,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Healthy,45-49,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,45-49,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Healthy,45-49,,Male,6,368432,52.086
Healthy,Not at risk,Healthy,45-49,,Female,7,338921,47.914
Healthy,Not at risk,Healthy,45-49,,,13,707353,100
Healthy,Not at risk,Healthy,50-54,Mexican American,Male,0,,
Healthy,Not at risk,Healthy,50-54,Mexican American,Female,1,20722,8.1399
Healthy,Not at risk,Healthy,50-54,Mexican American,,1,20722,8.1399
Healthy,Not at risk,Healthy,50-54,Other Hispanic,Male,2,51926,20.3973
Healthy,Not at risk,Healthy,50-54,Other Hispanic,Female,1,12241,4.8083
Healthy,Not at risk,Healthy,50-54,Other Hispanic,,3,64167,25.2057
Healthy,Not at risk,Healthy,50-54,NonHispanic White,Male,1,30643,12.0371
Healthy,Not at risk,Healthy,50-54,NonHispanic White,Female,1,32571,12.7943
Healthy,Not at risk,Healthy,50-54,NonHispanic White,,2,63214,24.8314
Healthy,Not at risk,Healthy,50-54,NonHispanic Black,Male,1,45492,17.8697
Healthy,Not at risk,Healthy,50-54,NonHispanic Black,Female,0,,
Healthy,Not at risk,Healthy,50-54,NonHispanic Black,,1,45492,17.8697
Healthy,Not at risk,Healthy,50-54,NonHispanic Asian,Male,1,13203,5.1865
Healthy,Not at risk,Healthy,50-54,NonHispanic Asian,Female,2,47775,18.7668
Healthy,Not at risk,Healthy,50-54,NonHispanic Asian,,3,60979,23.9533
Healthy,Not at risk,Healthy,50-54,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Healthy,50-54,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,50-54,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Healthy,50-54,,Male,5,141265,55.4907
Healthy,Not at risk,Healthy,50-54,,Female,5,113309,44.5093
Healthy,Not at risk,Healthy,50-54,,,10,254574,100
Healthy,Not at risk,Healthy,55-59,Mexican American,Male,0,,
Healthy,Not at risk,Healthy,55-59,Mexican American,Female,1,35138,3.8481
Healthy,Not at risk,Healthy,55-59,Mexican American,,1,35138,3.8481
Healthy,Not at risk,Healthy,55-59,Other Hispanic,Male,0,,
Healthy,Not at risk,Healthy,55-59,Other Hispanic,Female,1,16968,1.8583
Healthy,Not at risk,Healthy,55-59,Other Hispanic,,1,16968,1.8583
Healthy,Not at risk,Healthy,55-59,NonHispanic White,Male,5,566674,62.0588
Healthy,Not at risk,Healthy,55-59,NonHispanic White,Female,3,215511,23.6015
Healthy,Not at risk,Healthy,55-59,NonHispanic White,,8,782185,85.6603
Healthy,Not at risk,Healthy,55-59,NonHispanic Black,Male,0,,
Healthy,Not at risk,Healthy,55-59,NonHispanic Black,Female,2,51744,5.6667
Healthy,Not at risk,Healthy,55-59,NonHispanic Black,,2,51744,5.6667
Healthy,Not at risk,Healthy,55-59,NonHispanic Asian,Male,0,,
Healthy,Not at risk,Healthy,55-59,NonHispanic Asian,Female,1,27089,2.9667
Healthy,Not at risk,Healthy,55-59,NonHispanic Asian,,1,27089,2.9667
Healthy,Not at risk,Healthy,55-59,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Healthy,55-59,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,55-59,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Healthy,55-59,,Male,5,566674,62.0588
Healthy,Not at risk,Healthy,55-59,,Female,8,346450,37.9412
Healthy,Not at risk,Healthy,55-59,,,13,913125,100
Healthy,Not at risk,Healthy,60-64,Mexican American,Male,1,9803,0.9382
Healthy,Not at risk,Healthy,60-64,Mexican American,Female,1,8844,0.8463
Healthy,Not at risk,Healthy,60-64,Mexican American,,2,18647,1.7845
Healthy,Not at risk,Healthy,60-64,Other Hispanic,Male,3,27857,2.6658
Healthy,Not at risk,Healthy,60-64,Other Hispanic,Female,1,9167,0.8772
Healthy,Not at risk,Healthy,60-64,Other Hispanic,,4,37023,3.5431
Healthy,Not at risk,Healthy,60-64,NonHispanic White,Male,2,195927,18.7499
Healthy,Not at risk,Healthy,60-64,NonHispanic White,Female,4,562191,53.8007
Healthy,Not at risk,Healthy,60-64,NonHispanic White,,6,758118,72.5506
Healthy,Not at risk,Healthy,60-64,NonHispanic Black,Male,4,55045,5.2677
Healthy,Not at risk,Healthy,60-64,NonHispanic Black,Female,1,24183,2.3143
Healthy,Not at risk,Healthy,60-64,NonHispanic Black,,5,79229,7.582
Healthy,Not at risk,Healthy,60-64,NonHispanic Asian,Male,1,21693,2.076
Healthy,Not at risk,Healthy,60-64,NonHispanic Asian,Female,6,130241,12.4638
Healthy,Not at risk,Healthy,60-64,NonHispanic Asian,,7,151934,14.5398
Healthy,Not at risk,Healthy,60-64,Other Race Including Multi Racial,Male,0,,
Healthy,Not at risk,Healthy,60-64,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,60-64,Other Race Including Multi Racial,,0,,
Healthy,Not at risk,Healthy,60-64,,Male,11,310325,29.6976
Healthy,Not at risk,Healthy,60-64,,Female,13,734626,70.3024
Healthy,Not at risk,Healthy,60-64,,,24,1044951,100
Healthy,Not at risk,Healthy,65-70,Mexican American,Male,0,,
Healthy,Not at risk,Healthy,65-70,Mexican American,Female,0,,
Healthy,Not at risk,Healthy,65-70,Mexican American,,0,,
Healthy,Not at risk,Healthy,65-70,Other Hispanic,Male,0,,
Healthy,Not at risk,Healthy,65-70,Other Hispanic,Female,0,,
Healthy,Not at risk,Healthy,65-70,Other Hispanic,,0,,
Healthy,Not at risk,Healthy,65-70,NonHispanic White,Male,2,49076,12.5986
Healthy,Not at risk,Healthy,65-70,NonHispanic White,Female,2,254603,65.3603
Healthy,Not at risk,Healthy,65-70,NonHispanic White,,4,303680,77.9589
Healthy,Not at risk,Healthy,65-70,NonHispanic Black,Male,1,17337,4.4507
Healthy,Not at risk,Healthy,65-70,NonHispanic Black,Female,1,18673,4.7935
Healthy,Not at risk,Healthy,65-70,NonHispanic Black,,2,36010,9.2442
Healthy,Not at risk,Healthy,65-70,NonHispanic Asian,Male,0,,
Healthy,Not at risk,Healthy,65-70,NonHispanic Asian,Female,2,37355,9.5895
Healthy,Not at risk,Healthy,65-70,NonHispanic Asian,,2,37355,9.5895
Healthy,Not at risk,Healthy,65-70,Other Race Including Multi Racial,Male,1,12494,3.2073
Healthy,Not at risk,Healthy,65-70,Other Race Including Multi Racial,Female,0,,
Healthy,Not at risk,Healthy,65-70,Other Race Including Multi Racial,,1,12494,3.2073
Healthy,Not at risk,Healthy,65-70,,Male,4,78907,20.2567
Healthy,Not at risk,Healthy,65-70,,Female,5,310631,79.7433
Healthy,Not at risk,Healthy,65-70,,,9,389538,100
Healthy,Not at risk,Healthy,Over 70,Mexican American,Male,2,19808,1.5162
Healthy,Not at risk,Healthy,Over 70,Mexican American,Female,1,11641,0.8911
Healthy,Not at risk,Healthy,Over 70,Mexican American,,3,31449,2.4072
Healthy,Not at risk,Healthy,Over 70,Other Hispanic,Male,1,8949,0.685
Healthy,Not at risk,Healthy,Over 70,Other Hispanic,Female,2,22850,1.749
Healthy,Not at risk,Healthy,Over 70,Other Hispanic,,3,31800,2.434
Healthy,Not at risk,Healthy,Over 70,NonHispanic White,Male,6,159173,12.1835
Healthy,Not at risk,Healthy,Over 70,NonHispanic White,Female,13,791342,60.5715
Healthy,Not at risk,Healthy,Over 70,NonHispanic White,,19,950515,72.7551
Healthy,Not at risk,Healthy,Over 70,NonHispanic Black,Male,5,68902,5.274
Healthy,Not at risk,Healthy,Over 70,NonHispanic Black,Female,3,50699,3.8806
Healthy,Not at risk,Healthy,Over 70,NonHispanic Black,,8,119601,9.1546
Healthy,Not at risk,Healthy,Over 70,NonHispanic Asian,Male,1,25066,1.9187
Healthy,Not at risk,Healthy,Over 70,NonHispanic Asian,Female,2,49547,3.7925
Healthy,Not at risk,Healthy,Over 70,NonHispanic Asian,,3,74614,5.7111
Healthy,Not at risk,Healthy,Over 70,Other Race Including Multi Racial,Male,1,98481,7.538
